"","id","ave_price","price_range"
"997",6452246,170.333333333333,20
"998",6453686,142.82722513089,10
"999",6465075,383.86013986014,10
"1000",6489209,75,0
"1001",6500646,90.7,25
"1002",6513924,55,0
"1003",6523777,73.231884057971,230
"1004",6543678,152.083333333333,50
"1005",6544642,175,0
"1006",6544715,695.982142857143,350
"1007",6552654,286.679245283019,925
"1008",6554785,148.666666666667,45
"1009",6565713,250,0
"1010",6568621,404.671641791045,160
"1011",6574771,50.5,7
"1012",6575654,110,0
"1013",6576530,415.826330532213,100
"1014",6596242,185,0
"1015",6602167,168,0
"1016",6602217,130,0
"1017",6609546,151.636904761905,25
"1018",6614984,129,0
"1019",6626933,75,0
"1020",6627469,202.906976744186,100
"1021",6629066,643.80664652568,600
"1022",6629929,118.537234042553,45
"1023",6640662,1000,0
"1024",6644330,120,0
"1025",6645010,55,0
"1026",6646604,137.132352941176,200
"1027",6655012,65,0
"1028",6676364,84,0
"1029",6677469,297.274368231047,200
"1030",6677640,200,0
"1031",6684904,470.428571428571,100
"1032",6685682,419.258258258258,1368
"1033",6686224,130.353535353535,30
"1034",6690605,200,0
"1035",6705513,96,0
"1036",6706463,65,0
"1037",6709682,65,0
"1038",6728273,145,0
"1039",6730758,103.913043478261,30
"1040",6741968,205.93470790378,35
"1041",6742905,123.428571428571,61
"1042",6744795,318.451923076923,275
"1043",6758443,150,0
"1044",6758462,137,0
"1045",6758482,150,0
"1046",6759004,150,0
"1047",6759439,147,0
"1048",6762011,150,0
"1049",6763409,150,0
"1050",6763785,117.562248995984,16
"1051",6764572,99,0
"1052",6780300,65,0
"1053",6780313,65,0
"1054",6790961,390.122905027933,206
"1055",6793913,394.225961538462,206
"1056",6793945,248.915094339623,30
"1057",6796364,139,0
"1058",6798777,280,0
"1059",6801288,65,0
"1060",6810723,137,0
"1061",6823017,72.6067073170732,45
"1062",6834270,100,0
"1063",6838488,951.120448179272,2545
"1064",6843850,500,0
"1065",6844012,647.735042735043,229
"1066",6850880,137,0
"1067",6851459,150,0
"1068",6870366,84,0
"1069",6870485,65,0
"1070",6879036,150,0
"1071",6881541,202.447368421053,71
"1072",6882615,160,0
"1073",6886946,225,0
"1074",6887053,190,0
"1075",6887926,71.1616766467066,11
"1076",6895050,278.125,75
"1077",6908525,160,0
"1078",6911945,220,0
"1079",6914622,300,0
"1080",6923446,175,0
"1081",6924700,459.636363636364,546
"1082",6936712,175,0
"1083",6939162,130,0
"1084",6939454,179,0
"1085",6951829,394.225961538462,206
"1086",6954861,110,0
"1087",6965516,77.9444444444444,20
"1088",6972426,575,0
"1089",6976414,89.0075757575758,42
"1090",6983246,200.245614035088,22
"1091",6990023,91.5803278688525,25
"1092",6990904,78.0128205128205,17
"1093",7003280,262.890282131661,837
"1094",7006683,80,0
"1095",7007801,136.357142857143,18
"1096",7008455,100,0
"1097",7033732,100.481481481481,6
"1098",7035556,158.898305084746,25
"1099",7053454,200,0
"1100",7054058,175,0
"1101",7071883,197.558139534884,55
"1102",7086825,49,0
"1103",7093109,199.008498583569,100
"1104",7095658,199,0
"1105",7109689,600,0
"1106",7113260,85.7051282051282,20
"1107",7114655,300,0
"1108",7134081,698.302670623145,684
"1109",7161203,35,0
"1110",7178893,144.727272727273,54
"1111",7181950,303.267692307692,852
"1112",7185881,41.4314868804665,16
"1113",7194793,142.227272727273,39
"1114",7205210,123.754098360656,245
"1115",7211531,82.4496644295302,23
"1116",7214920,250,0
"1117",7219056,366.209302325581,200
"1118",7220216,466.209302325581,200
"1119",7222349,140,0
"1120",7239024,110.831360946746,20
"1121",7240775,329,0
"1122",7246272,106.942028985507,47
"1123",7252607,49,0
"1124",7264674,214.239482200647,50
"1125",7273513,139,0
"1126",7277653,72.463768115942,10
"1127",7281884,107.179487179487,10
"1128",7287822,130.426356589147,36
"1129",7292184,65.8823529411765,20
"1130",7293671,90,0
"1131",7310887,283.352159468439,174
"1132",7321217,214.239482200647,50
"1133",7325063,394.514285714286,437
"1134",7330494,164.44701986755,65
"1135",7342489,225,0
"1136",7358714,252.846153846154,120
"1137",7367795,150,0
"1138",7368611,343.77399380805,460
"1139",7377034,313.631578947368,401
"1140",7389719,33.8703703703704,6
"1141",7403927,125,0
"1142",7420789,58.0232558139535,9
"1143",7434871,136.111111111111,95
"1144",7441144,54.21875,15
"1145",7449448,41.0317002881844,15
"1146",7454966,71.8969359331476,10
"1147",7456890,229,0
"1148",7462268,77.8275862068966,10
"1149",7472068,295.361516034985,124
"1150",7474044,148,0
"1151",7474615,148,0
"1152",7474855,150,0
"1153",7475215,150,0
"1154",7475379,150,0
"1155",7475557,404.261980830671,900
"1156",7476340,137,0
"1157",7476671,65,0
"1158",7479725,44.5,15
"1159",7482195,49,0
"1160",7482338,84.7174721189591,35
"1161",7495866,136,0
"1162",7497047,40,0
"1163",7499960,300,15
"1164",7508865,280.59217877095,229
"1165",7509273,79.4769230769231,71
"1166",7511737,150.12037037037,13
"1167",7511838,89.0645161290323,14
"1168",7513605,155,0
"1169",7513906,137,0
"1170",7514024,150,0
"1171",7514336,155,0
"1172",7527149,627.291021671827,540
"1173",7527677,98,0
"1174",7527864,159.44,10
"1175",7531700,157,0
"1176",7540480,294.943786982249,393
"1177",7553969,140,0
"1178",7554801,45.2857142857143,3
"1179",7573274,467.27380952381,264
"1180",7575052,200,0
"1181",7575576,140,0
"1182",7596262,288.022346368715,194
"1183",7611271,641.918079096045,1912
"1184",7614517,187.755102040816,50
"1185",7618925,601.891891891892,70
"1186",7630340,157.262839879154,151
"1187",7630346,126.754045307443,191
"1188",7633883,1004.15053763441,2939
"1189",7634067,75,0
"1190",7634365,337.75,20
"1191",7635616,155,0
"1192",7645862,249.39755351682,80
"1193",7649517,270.071428571429,120
"1194",7650016,143.191335740072,80
"1195",7651065,79,0
"1196",7692933,59,0
"1197",7693009,49.0058309037901,1
"1198",7693354,81.3311897106109,7
"1199",7694365,152,0
"1200",7694559,150,0
"1201",7708436,81.219512195122,5
"1202",7713728,271.507352941176,25
"1203",7713815,137,0
"1204",7714627,230.747663551402,220
"1205",7721323,120,0
"1206",7723492,76.3251533742331,29
"1207",7725279,66.7829181494662,118
"1208",7728499,160,0
"1209",7728508,324.824175824176,460
"1210",7731797,278.142857142857,290
"1211",7735518,197.670520231214,30
"1212",7740436,175,0
"1213",7741566,85.134328358209,71
"1214",7743569,71.1724137931034,32
"1215",7745117,275,0
"1216",7746589,217.64156626506,680
"1217",7755144,232.225433526012,50
"1218",7783953,128,0
"1219",7784616,50,0
"1220",7789055,279.846846846847,90
"1221",7789429,229.21568627451,15
"1222",7790454,186.714285714286,13
"1223",7797744,47.8440366972477,10
"1224",7804358,264.769230769231,275
"1225",7805515,111.534351145038,43
"1226",7823025,68.8389261744966,20
"1227",7825327,350,0
"1228",7832890,155,0
"1229",7836038,105.612903225806,20
"1230",7837202,150,0
"1231",7840752,125,0
"1232",7840797,466.93567251462,829
"1233",7842550,64.2924528301887,5
"1234",7853079,574.685534591195,1854
"1235",7853971,218.136363636364,680
"1236",7854872,145,0
"1237",7855120,217.948012232416,680
"1238",7855702,406.91061452514,195
"1239",7856323,305.991150442478,420
"1240",7857318,413.29387755102,601
"1241",7860369,214.297520661157,15
"1242",7868931,319.189944134078,275
"1243",7869167,418.887878787879,337
"1244",7869497,436.094545454545,337
"1245",7874552,196.936599423631,320
"1246",7880828,79.2896935933148,16
"1247",7881551,206.96178343949,225
"1248",7894645,39.985835694051,1
"1249",7900936,80,0
"1250",7901248,225,0
"1251",7910223,182.620853080569,75
"1252",7911936,155,0
"1253",7914359,394.747540983607,1012
"1254",7916575,150,0
"1255",7918592,110,0
"1256",7919500,313.333333333333,110
"1257",7920541,272.846153846154,110
"1258",7921131,268.52380952381,70
"1259",7921649,89.2040816326531,93
"1260",7927765,113.558823529412,30
"1261",7929879,184.962643678161,301
"1262",7931331,424.840707964602,690
"1263",7933149,185.022988505747,301
"1264",7954808,412.333333333333,130
"1265",7956634,61,0
"1266",7961477,245,0
"1267",7965521,224.090909090909,35
"1268",7984949,89.4492753623188,4
"1269",7988755,109.771812080537,20
"1270",7996844,199.467065868263,320
"1271",8006992,210,0
"1272",8014383,214.493670886076,40
"1273",8025718,155,0
"1274",8036024,204.420289855072,139
"1275",8052617,253.476923076923,90
"1276",8063815,272.443113772455,195
"1277",8063870,253.594594594595,200
"1278",8064980,70,0
"1279",8065282,150.273291925466,127
"1280",8067585,83.2,5
"1281",8081935,280.59217877095,229
"1282",8082512,137,0
"1283",8085906,280.59217877095,229
"1284",8088370,63.3768115942029,11
"1285",8090623,198.240793201133,49
"1286",8096900,158.660714285714,35
"1287",8097453,280.59217877095,229
"1288",8097903,329,0
"1289",8099266,280.59217877095,229
"1290",8116523,186.3,75
"1291",8118718,85,0
"1292",8131907,125,0
"1293",8133752,75,0
"1294",8141545,283.980769230769,229
"1295",8145397,280.268156424581,246
"1296",8146576,388.342857142857,206
"1297",8153848,148.022662889518,168
"1298",8162168,389.882681564246,226
"1299",8163273,353.936,138
"1300",8164146,390.122905027933,206
"1301",8164953,394.225961538462,206
"1302",8165898,390.122905027933,206
"1303",8166076,247.590361445783,50
"1304",8168982,390.122905027933,206
"1305",8170181,205.677655677656,25
"1306",8172380,170.567164179104,167
"1307",8184007,389.988826815642,206
"1308",8184662,319.189944134078,275
"1309",8187052,390.122905027933,206
"1310",8187595,390.122905027933,206
"1311",8191517,154.442896935933,10
"1312",8191739,145,0
"1313",8193344,113.215339233038,55
"1314",8200839,107.220338983051,45
"1315",8201104,317.147239263804,51
"1316",8206536,150,0
"1317",8211468,139,0
"1318",8224214,181.313253012048,146
"1319",8227206,329.63768115942,70
"1320",8228903,169.134502923977,170
"1321",8231382,109.588235294118,30
"1322",8238311,168.204545454545,169
"1323",8238404,156.117647058824,156
"1324",8252058,80,0
"1325",8265182,63.5100864553314,57
"1326",8271384,229.965517241379,439
"1327",8274008,88.7432024169184,51
"1328",8283433,263.076923076923,60
"1329",8291550,150,0
"1330",8301926,129,0
"1331",8302844,124.25,20
"1332",8303267,1724.62462462462,700
"1333",8309711,274.967637540453,5
"1334",8310807,169.87106017192,167
"1335",8316068,107.272727272727,45
"1336",8325030,390.122905027933,206
"1337",8325366,387.145348837209,206
"1338",8325477,275,0
"1339",8325544,390.122905027933,206
"1340",8326439,48,0
"1341",8327907,415.880733944954,100
"1342",8334845,390.122905027933,206
"1343",8335652,390.122905027933,206
"1344",8335838,390.122905027933,206
"1345",8336347,390.122905027933,206
"1346",8337048,52.5,15
"1347",8340072,215,0
"1348",8340599,200,0
"1349",8351880,138.376811594203,63
"1350",8354938,202.779661016949,161
"1351",8366402,182.105263157895,20
"1352",8371115,218,55
"1353",8373729,70.6573033707865,16
"1354",8378257,85,0
"1355",8384444,161.315789473684,50
"1356",8388481,86.1475409836066,90
"1357",8390386,109.5,1
"1358",8400275,109.179577464789,41
"1359",8402408,96.0392857142857,16
"1360",8403945,137,0
"1361",8417742,115.651162790698,93
"1362",8420883,75,0
"1363",8420956,348.764705882353,66
"1364",8422876,151.772585669782,70
"1365",8428314,244.311475409836,100
"1366",8439372,295,0
"1367",8439661,355.326470588235,945
"1368",8441187,104.983050847458,36
"1369",8442314,91.8571428571429,10
"1370",8442940,150.428571428571,10
"1371",8450098,174.708454810496,50
"1372",8454985,232.8125,25
"1373",8458210,400.136627906977,1154
"1374",8460627,100,0
"1375",8461819,70,0
"1376",8469464,59,0
"1377",8469735,50,0
"1378",8471852,123.856088560886,130
"1379",8473851,50,0
"1380",8480507,250,0
"1381",8482847,75,0
"1382",8490356,75.0343839541547,3
"1383",8514932,115,0
"1384",8515356,91.7586206896552,10
"1385",8518237,247.829787234043,52
"1386",8518665,202.846153846154,60
"1387",8521792,116.758620689655,20
"1388",8523157,84.437984496124,17
"1389",8536113,300,0
"1390",8536127,225,0
"1391",8539551,81.8571428571429,10
"1392",8548176,151.703703703704,175
"1393",8552338,50,0
"1394",8556025,214.62783171521,51
"1395",8563141,230.496062992126,12
"1396",8566407,115,10
"1397",8575476,222.62331838565,100
"1398",8579799,175.631313131313,20
"1399",8584276,206.519553072626,56
"1400",8587030,150,0
"1401",8595650,227.184466019417,125
"1402",8596320,128.9,60
"1403",8614167,273.68,63
"1404",8624898,166.558139534884,75
"1405",8634599,182.766016713092,16
"1406",8645254,45,0
"1407",8649257,208.887640449438,330
"1408",8662258,89.296178343949,27
"1409",8663351,187.777777777778,5
"1410",8670336,228.727272727273,75
"1411",8680170,261.153846153846,145
"1412",8686165,272.555555555556,160
"1413",8700820,52.4285714285714,5
"1414",8703026,35,0
"1415",8704161,500,0
"1416",8704828,75,0
"1417",8716849,100,0
"1418",8717204,180.952941176471,100
"1419",8720718,96.2987012987013,50
"1420",8732121,155,0
"1421",8734707,89.969696969697,45
"1422",8735827,81.3095238095238,30
"1423",8737466,169,0
"1424",8751275,63.3491124260355,15
"1425",8753559,58.5671641791045,29
"1426",8753913,245.544554455446,20
"1427",8757949,65.876404494382,3
"1428",8758450,85,0
"1429",8780440,112.33024691358,65
"1430",8782592,337.777777777778,75
"1431",8789821,94.9882352941176,81
"1432",8799256,245,0
"1433",8801250,57.4897360703812,4
"1434",8813451,439.428977272727,793
"1435",8814039,439.72,814
"1436",8814105,443.194285714286,801
"1437",8814215,442.411111111111,815
"1438",8814479,356.922005571031,657
"1439",8814532,357.213296398892,650
"1440",8815257,177,0
"1441",8815738,300,0
"1442",8822499,200,0
"1443",8828147,138.867768595041,223
"1444",8830015,340.269349845201,291
"1445",8846202,188.555555555556,55
"1446",8846849,70,0
"1447",8859689,215.127329192547,328
"1448",8861069,128.333333333333,20
"1449",8882195,209.900900900901,280
"1450",8886703,53.2138728323699,6
"1451",8899828,83.5454545454545,16
"1452",8902304,400.739130434783,180
"1453",8904297,115,0
"1454",8904546,95,0
"1455",8921130,129,0
"1456",8923817,167.119565217391,13
"1457",8930592,293.313253012048,574
"1458",8934599,262.86875,115
"1459",8947232,60,0
"1460",8962914,50,0
"1461",8970393,275.588235294118,25
"1462",8970779,95,0
"1463",8981656,87.5603715170279,74
"1464",8982616,79.0307692307692,60
"1465",8983081,500,0
"1466",8987722,270.5,105
"1467",8988506,276.282352941176,316
"1468",9013631,261.502941176471,169
"1469",9040476,418.06976744186,170
"1470",9041513,254.067567567568,200
"1471",9057435,304.931034482759,60
"1472",9107357,277.25641025641,195
"1473",9109401,348.858520900322,95
"1474",9111413,240.829192546584,13
"1475",9114896,150.268456375839,69
"1476",9117009,120,0
"1477",9127677,200,0
"1478",9133627,150,0
"1479",9144588,187.4453125,45
"1480",9145242,89.2326869806094,6
"1481",9180947,174.078947368421,65
"1482",9207914,203.175824175824,217
"1483",9208166,317.678832116788,214
"1484",9212213,66.3709677419355,85
"1485",9218312,99.9532710280374,30
"1486",9218362,211.116104868914,118
"1487",9228519,169.725806451613,60
"1488",9231486,649.16081871345,601
"1489",9232355,125.435435435435,211
"1490",9235198,135,0
"1491",9237653,212.854961832061,144
"1492",9239190,55.8522727272727,4
"1493",9248612,350,0
"1494",9250014,84.4545454545455,20
"1495",9252183,160,0
"1496",9255725,73.6666666666667,21
"1497",9256035,70.4113475177305,40
"1498",9259184,396.88064516129,1140
"1499",9273395,309.596214511041,958
"1500",9273978,277.270588235294,800
"1501",9274587,303.444089456869,934
"1502",9279773,80,30
"1503",9292118,130.6,20
"1504",9299923,259,0
"1505",9301075,60,0
"1506",9329398,209.090909090909,100
"1507",9340410,96.1666666666667,9
"1508",9343915,185.027027027027,344
"1509",9346513,449.33893557423,827
"1510",9362821,83,0
"1511",9364092,158,0
"1512",9373802,213.019230769231,53
"1513",9382898,41.7096774193548,65
"1514",9383459,40.925,6
"1515",9414403,107.638888888889,95
"1516",9415712,60.6035714285714,7
"1517",9425087,365,0
"1518",9448243,287.32,14
"1519",9452993,65.4390243902439,2
"1520",9459945,55.0229508196721,1
"1521",9460898,218.049230769231,680
"1522",9463444,115.468085106383,16
"1523",9474436,230.933333333333,10
"1524",9485607,207.51724137931,220
"1525",9487079,98.9411764705882,12
"1526",9493951,70.7032640949555,9
"1527",9494212,59.4252873563218,13
"1528",9494511,59.0057306590258,1
"1529",9496325,145,0
"1530",9496337,59.1212121212121,20
"1531",9504314,300,0
"1532",9507164,190.034482758621,301
"1533",9508099,185.031791907514,301
"1534",9530285,300,0
"1535",9541295,289,0
"1536",9549850,84.7282608695652,25
"1537",9570618,120,0
"1538",9575439,98.5230769230769,16
"1539",9577988,99,0
"1540",9590679,65,0
"1541",9607385,50,0
"1542",9610609,179.289940828402,77
"1543",9611852,196.571428571429,18
"1544",9626428,300,0
"1545",9626892,71.8769716088328,7
"1546",9663423,115,0
"1547",9676551,76.9140127388535,24
"1548",9677354,70,0
"1549",9680953,135,0
"1550",9685076,35,0
"1551",9685085,38,0
"1552",9685102,66.3914373088685,5
"1553",9694218,100.202643171806,6
"1554",9698226,118.663793103448,20
"1555",9709597,400,0
"1556",9711934,77,0
"1557",9723217,45,0
"1558",9725178,157.581967213115,75
"1559",9727523,60,0
"1560",9728602,268.946428571429,33
"1561",9731479,288.75,220
"1562",9750460,292.857142857143,75
"1563",9770477,122.783783783784,60
"1564",9791506,129,0
"1565",9807292,336,130
"1566",9809914,212.510638297872,70
"1567",9813223,71.0578512396694,20
"1568",9824155,54.1851851851852,21
"1569",9825415,135,0
"1570",9833460,250,0
"1571",9834617,45,0
"1572",9834727,155.813953488372,25
"1573",9841140,404.540816326531,200
"1574",9844242,104.652173913043,76
"1575",9855805,244.986842105263,320
"1576",9857049,197.232258064516,394
"1577",9858437,145,0
"1578",9862792,540.516339869281,197
"1579",9894686,50,0
"1580",9896359,195,0
"1581",9896713,101.113793103448,38
"1582",9897713,105,0
"1583",9900315,164.117647058824,20
"1584",9905304,364.607669616519,129
"1585",9906565,225,0
"1586",9918240,170,0
"1587",9918713,429.307262569832,275
"1588",9920084,430.262569832402,275
"1589",9921925,338.458823529412,332
"1590",9922595,338.548571428571,332
"1591",9926208,99,0
"1592",9933886,77.3706896551724,25
"1593",9958026,80,0
"1594",9961767,149,86
"1595",9971054,50,0
"1596",9974833,217,290
"1597",9991857,428.183908045977,275
"1598",9992143,428.443181818182,275
"1599",9992532,430.262569832402,275
"1600",9992751,430.262569832402,275
"1601",9993602,315.983240223464,274
"1602",9993826,315.983240223464,274
"1603",9998187,99,0
"1604",10004575,326.666666666667,300
"1605",10021398,70,0
"1606",10032327,222.933333333333,70
"1607",10033322,309.072625698324,194
"1608",10033710,309.072625698324,194
"1609",10033715,422.162393162393,220
"1610",10034113,405.715083798883,206
"1611",10034592,68.6204986149584,45
"1612",10034614,405.715083798883,206
"1613",10034930,420.327433628319,220
"1614",10035581,422.162393162393,220
"1615",10036037,416.264957264957,180
"1616",10037387,264.294117647059,320
"1617",10048789,422.675213675214,220
"1618",10050351,469.545454545455,347
"1619",10051003,65,0
"1620",10051357,495.581196581197,330
"1621",10051623,479,280
"1622",10051842,648.548387096774,229
"1623",10052037,553.709401709402,229
"1624",10052445,524.585585585586,380
"1625",10052622,551.982905982906,324
"1626",10052824,618.62962962963,280
"1627",10052920,528.145299145299,270
"1628",10053032,525.283185840708,270
"1629",10053235,331.991452991453,270
"1630",10053454,553.709401709402,229
"1631",10053549,553.709401709402,229
"1632",10053928,553.709401709402,229
"1633",10054046,323.122807017544,270
"1634",10056496,250,0
"1635",10068240,65.3239436619718,10
"1636",10070404,228.115853658537,325
"1637",10074653,75,0
"1638",10083878,191.825,90
"1639",10084216,207.933333333333,60
"1640",10103725,185.285714285714,24
"1641",10106081,181.305555555556,25
"1642",10113230,123,0
"1643",10116095,116.116809116809,4
"1644",10116429,338.173410404624,332
"1645",10116601,337.312138728324,332
"1646",10116726,338.173410404624,332
"1647",10116914,337.686046511628,332
"1648",10117122,454.005714285714,332
"1649",10117329,453.558659217877,332
"1650",10117472,454.005714285714,332
"1651",10117803,453.558659217877,332
"1652",10118091,287.84,194
"1653",10118379,287.84,194
"1654",10118573,284.290502793296,293
"1655",10118716,406.91061452514,195
"1656",10118946,406.91061452514,195
"1657",10119075,406.91061452514,195
"1658",10119193,406.91061452514,195
"1659",10119327,406.91061452514,195
"1660",10131503,431.670391061453,274
"1661",10132073,154.228486646884,15
"1662",10136854,553.709401709402,229
"1663",10138792,129,0
"1664",10138904,325.126984126984,400
"1665",10148425,185.780669144981,10
"1666",10149314,362.583815028902,263
"1667",10152056,288.022346368715,194
"1668",10153536,553.709401709402,229
"1669",10153739,553.709401709402,229
"1670",10164759,185.272988505747,194
"1671",10164810,183.994350282486,344
"1672",10175033,200,0
"1673",10185646,179,0
"1674",10190260,74.0952380952381,20
"1675",10211649,128.478260869565,30
"1676",10227043,350.22491349481,175
"1677",10228228,280.59217877095,229
"1678",10228457,221.176470588235,50
"1679",10228764,553.709401709402,229
"1680",10229333,280.59217877095,229
"1681",10231171,72.8676470588235,10
"1682",10233104,97.1621621621622,60
"1683",10234895,57.8398791540786,10
"1684",10249798,68,0
"1685",10253591,116.453731343284,13
"1686",10253899,275,0
"1687",10261620,309.072625698324,194
"1688",10262069,405.715083798883,206
"1689",10264774,246.222222222222,330
"1690",10266397,180.618090452261,194
"1691",10266928,182.420765027322,194
"1692",10268223,60,0
"1693",10279083,80,0
"1694",10293480,292.166666666667,40
"1695",10295349,72.875,20
"1696",10299047,180.124183006536,100
"1697",10311094,378.459459459459,420
"1698",10328539,78.3544303797468,60
"1699",10333345,80.0261627906977,5
"1700",10353263,60,0
"1701",10356880,86.1940789473684,10
"1702",10379031,312.515151515152,41
"1703",10381729,44,0
"1704",10391455,66.8292682926829,15
"1705",10411383,260.652920962199,100
"1706",10426124,98.7230769230769,41
"1707",10427199,140.946308724832,290
"1708",10427882,182.635467980296,344
"1709",10434883,161.774193548387,190
"1710",10454061,145.080691642651,150
"1711",10470115,206.670588235294,214
"1712",10475848,388.16265060241,105
"1713",10494550,74.511811023622,20
"1714",10524612,240.698412698413,395
"1715",10537553,40,0
"1716",10542140,356.407114624506,101
"1717",10552237,150,0
"1718",10552485,260,0
"1719",10559976,57.8484848484849,10
"1720",10569282,312.557142857143,400
"1721",10594800,50,0
"1722",10607657,156.28818443804,13
"1723",10610205,76,0
"1724",10611728,333.067039106145,195
"1725",10627514,70,0
"1726",10634364,154.537190082645,20
"1727",10653150,222.37323943662,325
"1728",10656206,276.636887608069,250
"1729",10671192,179.166666666667,15
"1730",10701625,213.336134453782,189
"1731",10705351,133.333333333333,25
"1732",10706413,80,0
"1733",10734159,188,0
"1734",10747524,79,0
"1735",10749312,199,0
"1736",10749794,193.097902097902,287
"1737",10764250,101.307692307692,26
"1738",10787333,145.004694835681,191
"1739",10835494,177.24126984127,10
"1740",10836881,80,0
"1741",10850420,190,0
"1742",10857914,653.265306122449,100
"1743",10859498,304.320334261838,320
"1744",10881600,201.873900293255,10
"1745",10881994,249.812865497076,100
"1746",10882267,1250,0
"1747",10883063,97.3076923076923,15
"1748",10945407,200.368421052632,77
"1749",10945558,300.5,330
"1750",10945774,151.307692307692,170
"1751",10949319,50,0
"1752",10964552,45,0
"1753",10987109,108,0
"1754",10995355,169.444444444444,20
"1755",10995976,77,0
"1756",10997047,164.658461538462,58
"1757",11008495,167.65034965035,103
"1758",11016623,115.159090909091,24
"1759",11021254,57.8977272727273,10
"1760",11035223,103,0
"1761",11041684,149.09972299169,290
"1762",11060140,168.335180055402,290
"1763",11067772,93.641975308642,44
"1764",11082235,483.128378378378,100
"1765",11087657,221.333333333333,100
"1766",11120777,349.919254658385,163
"1767",11121872,177.029702970297,70
"1768",11122394,529.781879194631,525
"1769",11126122,302.758620689655,50
"1770",11147761,194,0
"1771",11169560,131.333333333333,40
"1772",11201204,167.939393939394,50
"1773",11202183,218.932203389831,201
"1774",11211273,227.613372093023,401
"1775",11219568,349,0
"1776",11223924,313.780564263323,873
"1777",11255643,72.4113924050633,8
"1778",11258721,35.2159468438538,10
"1779",11275661,312.333333333333,270
"1780",11275963,130,0
"1781",11276570,413.255319148936,270
"1782",11295065,180,0
"1783",11300899,107.022471910112,25
"1784",11306586,153.345637583893,151
"1785",11333422,96.2279635258359,9
"1786",11334091,75,0
"1787",11343048,100.13056379822,65
"1788",11343485,159,0
"1789",11371205,417.683284457478,1270
"1790",11376403,34.3552631578947,7
"1791",11389072,119,0
"1792",11397511,180,0
"1793",11397952,64,0
"1794",11398458,350,0
"1795",11398953,268.046153846154,430
"1796",11410652,200,0
"1797",11418599,70,0
"1798",11431331,285.708860759494,20
"1799",11441717,45,0
"1800",11452297,199,0
"1801",11454147,211.426666666667,4
"1802",11454728,249,0
"1803",11455804,203.104347826087,8
"1804",11462476,227.051948051948,225
"1805",11474006,99.1142857142857,4
"1806",11474130,100,0
"1807",11474629,138.915492957746,139
"1808",11492423,100,0
"1809",11494020,93.1485148514851,36
"1810",11498416,97.2463768115942,60
"1811",11498523,97.3134328358209,60
"1812",11498583,93.4246575342466,60
"1813",11514237,136.227138643068,50
"1814",11521541,680,0
"1815",11530331,182.857142857143,10
"1816",11563716,578.722222222222,230
"1817",11569331,120,0
"1818",11579622,85,0
"1819",11583581,72.8352490421456,10
"1820",11584799,79.3225806451613,11
"1821",11588543,272.320261437908,146
"1822",11589644,309.609756097561,460
"1823",11590000,310.529411764706,420
"1824",11590512,220.428571428571,90
"1825",11593592,95,0
"1826",11618815,99.02,6
"1827",11626869,58,0
"1828",11634778,199.489795918367,1
"1829",11639480,49,0
"1830",11648688,268.568245125348,274
"1831",11649321,268.308333333333,274
"1832",11653496,336.25,20
"1833",11656698,152.300675675676,149
"1834",11662212,62.6604651162791,18
"1835",11686744,258.655172413793,190
"1836",11687031,292.793103448276,100
"1837",11687122,294.625,140
"1838",11695285,215.511363636364,35
"1839",11701611,210,0
"1840",11710680,251.692307692308,90
"1841",11714059,99,0
"1842",11734812,505.861313868613,270
"1843",11735784,502.602941176471,270
"1844",11739985,193.598240469208,57
"1845",11740527,131.125,10
"1846",11757166,74.6949152542373,20
"1847",11757376,101.809364548495,10
"1848",11758169,315.048231511254,250
"1849",11759332,62.2058823529412,10
"1850",11760822,141.981481481481,60
"1851",11767622,120.078947368421,36
"1852",11771810,250,0
"1853",11787441,407.083333333333,25
"1854",11788394,228.051948051948,20
"1855",11837857,250,0
"1856",11841986,334.822784810127,520
"1857",11842312,318.9,450
"1858",11853416,189.214285714286,36
"1859",11861063,72.4416666666667,7
"1860",11863590,265.676966292135,274
"1861",11866651,606.135338345865,2775
"1862",11873789,283.028985507246,25
"1863",11885148,254.697368421053,120
"1864",11890768,131.197674418605,36
"1865",11896394,105,0
"1866",11902134,300,0
"1867",11905849,207,0
"1868",11907764,93.9515151515152,20
"1869",11912139,60.0344827586207,5
"1870",11922134,165,0
"1871",11924459,117.634854771784,25
"1872",11946029,100,0
"1873",11963384,396.844827586207,356
"1874",11964926,57.8972809667674,8
"1875",11966297,178.571428571429,50
"1876",11968079,339.602272727273,332
"1877",11970702,700,0
"1878",11980767,160,0
"1879",11981674,453.558659217877,332
"1880",11982313,454.005714285714,332
"1881",11983286,57.4961832061069,749
"1882",11983535,452.136363636364,332
"1883",11985521,360.090909090909,263
"1884",11986653,47.2535211267606,10
"1885",11987762,470.022727272727,264
"1886",11992431,71.4,5
"1887",12020004,142.483870967742,48
"1888",12020829,295.536585365854,90
"1889",12022134,66.5766871165644,9
"1890",12023024,54.3119533527697,20
"1891",12033661,70,0
"1892",12049787,170.21935483871,17
"1893",12051674,146.492753623188,156
"1894",12052288,131.25,35
"1895",12052292,44,0
"1896",12052820,129.920227920228,25
"1897",12067685,126.081081081081,10
"1898",12069214,220.776699029126,30
"1899",12071820,70.0175438596491,1
"1900",12074204,27,0
"1901",12081834,175.694915254237,24
"1902",12087989,220.673076923077,30
"1903",12088322,406.817142857143,195
